0; 22 - машинист карабина в красногвардеец-2, Погром 2422 карабина, привет, машинист. Не задерживайся надолго, ладно? Пожалуйста, поезжайте на станцию Сорочинская. Понятно, что Днц имени Бахтиновой будет проходить через Тоцкую в первую очередь. Из Тоцка В Сорочинск По Первому пути Бахтинова следует за Карабином, насколько это возможно
1; машинист поезда №22 с выходом на станцию Погромное (или Красногвардеец-2, Погромное). Инженерный карабин Dnc Bakhtinova 22, слушаю вас
0; В 3-м случае был ли удален наполнитель рядом с сигналом h-3? Да, мы сблизились. Прикрой это. Глошев рулит, конечно, я закрываю сигнал. прибытие в 8: 34 
1; Машинист поезда на 3-м пути станции Заливное. Машинист поезда на 3-м пути станции Заливное, Глошев. Я прислушался к ним. Был ли машинист поезда остановлен вблизи отметки Н-3? Да, мы сблизились. Заблокируйте сигнал h-3. Машинист Глошев. Видео, я закрываю знак прибытия на н-3 в 8: 34, видео. Прибытие в 8: 34
0; Машинист поезда 4392 Трифонов, ответьте диспетчеру 4392 Машинист поезда Трифонов, я следую по станции 2276, я слышу вас на нашем подъезде H, открыт выезд на второй путь, сигнал на выезд h-2 закрыт, мы пропускаем нечетный маршрут 4392 Машинист поезда Трифонов следует до станции Лабаза на 277 км, я так понимаю ты. Сигнал H открыт для складов, другой главный свободен, сигнал H-2 закрыт. Переход с нечетным числом. Инженер принял Трифонова. Правильно, сделай это. мы делаем это.
1; машинист поезда 4392 подъезжает к станции К, Машинист поезда 4392 Трифонов, я вас слышу, вы прибываете на станцию К по второму пути, вход на светофор открыт, выходной сигнал н-2 закрыт (запрещающий). Сержант Петров, конечно же, вы выбираете второй маршрут, выходной сигнал h-2 заблокирован (запрещен), Водитель 4392 Трифонов, Выполняйте правильно или некорректно
0; 3576 У входа на станцию Есаульская, ответьте на поезд 3576 на перегоне Ишалин-Есаульская, у входа на станцию Есаульская, Водитель Васильев, я слушаю Вас, Поезд ускоряется до Шагле, мы делаем это очень быстро, мы пересекаем станцию Орел с Шаголом, чисто, пересечение со станцией Орел. станция Шагол, 3576, машинист Васильев
1; Машинист поезда 3576 на станции Есаульская, услышав вас, машинист 3576 Васильев, машинист 3576 Васильев на станции Шагол, проследует в 10: 20 до пересечения с Орлом. Полное название dnc очевидно, приходите на станцию в 10: 20, пройдите с водителем Vasiliev eagle, чтобы выполнить все правильно или некорректно
1; машинист поезда № 2675 на перегоне Лебяжья-Сибирская- Кравцево, машинист № 2675 Бриткин, аудиозапись, Машинист № 2675, мы следуем за вами, насколько это возможно, На станцию Кравцево в 13:20, у вас странный багаж, dnc - понятное прозвище. Я следую максимально допустимым маршрутом на станции Крацево в 13:20, за мной следует нечетная посылка. машинист 2675 Gibritkin Сделай это правильно или сделай все правильно
0; Май 2024 года, время на часах - 5 часов 2 минуты, перегон Тамерлан-Тумак, нечетный участок 107-й километр, 6-я станция, скорость движения всех поездов - 60, рельсы перекошены. С 22 по 15, сообщение от П.С. Синькова передано четко, телефонное сообщение номер 9, время 5 часов 02 минуты, перегон Тамерлан-Тумак, нечетный путь, 107 км, 6-я станция, скорость всех поездов 60 км в час, перекошенный путь, сообщение от П.С. Синькова передано, в Dnc приняли Бочкареву, все в порядке, спасибо
1; Диспетчер слушает, диспетчерская. Сообщение Бочкаревой по телефону № 9 от 05.02.2024, время 5 часов 02 минуты, этап Тамерлан-Тумак, нечетная трасса, 107 км, станция 6, скорость 60 км в час со всеми препятствиями, искривленная трасса, передано П.С. Синьковым ясно, телефонное сообщение № 9 от 05.02.2024, время 5 часов 02 минуты, этап тамерлан-тумак, нечетный путь, 107 км, 6-я станция, скорость всех поездов 60 км в час, перекошенный путь, п.С. Синьков переведен, д.Н. Бочкарева принята правильно
0; 3004 в первом начальном звуке 3004-й в первом начальном драйвере (никнейм не слышен) с первого часа-1 открыт, переход В Dnc Чиж понятен, на выходе с первого часа - 1 мигают два желтых верхних мы переходим к 3004-му драйверу (никнейм не слышен) с первого часа-1-го. второй и (странный разговор) к верхнему диалогу отношения не имеет
1; Обучите водителя 3004 на первой дорожке начальной станции прослушиванию Псевдонима водителя 3004 из выходного сигнала 1 первой дорожки, и он будет открыт. Dnc chizh очевидно, что выходной сигнал с первого маршрута h-1 открыт, я ухожу. 3004 машинист Псевдоним Выполняет работу правильно или некорректно
0; Машинист поезда 2604 подъезжает к станции Урал-Тау, машинист 2604 слушает сообщение перед отправлением поезда Урал-Тау. Здравствуйте. На станции Урал-Тау для вас открыт вход на 4-ю улицу, выезд запрещает светофор, нечетный подъедет на 1-ю улицу, там будут места, проезжайте через 4-ю. Демократический лидер Мухамер. Здравствуйте. Понятно, что на маршруте Урал-Тау до 4-й стороны бесплатного маршрута день запрещен со второго, по прибытии вы продолжаете открывать нечетный, DNC Мухамедьярова Надежно Выполняется водителем Шульцевым
1; Машинист поезда 2604 подъезжает к станции Урал-Тау, я слышу вас, машинист поезда Н. 26.04 Шеин прибывает на станцию Урал-Тау на 4-м пути, светофор h4 закрыт, что мешает инспектору Мухамедьярову, очевидно, вы попадаете на 4-й путь, светофор h4 запрещает. Губернатор Вернулся. Твори добро, твори добро
0; 2804 гогино-знойный перегон 2804 Гогино-знойный, в места оракула спешить некуда, поезд ходит странно, и я даже отправлю поезд через 10 минут от Оракула, тогда вы будете в пути, вы не успеете заказать 33 DNC Чиж. 33 Если это так
1; машинист поезда 2804 имеет доступ к станции Oracle, чтобы услышать вас, машинист поезда N. 2804 на станции Оракул запрещен въезд на светофор. Дональд Чиж. Понятно. Запрещает ввод кода. Я отвезу вас на станцию Оракул в 10-10 утра после отправления поезда, который тоже пронумерован, мест нет. И он не мог избавиться от своей тоски. Если мы не можем, то напишите приказ остановиться в соответствующем профиле перед светофором. Я пишу в Нет. 33 от даты 05 / 02 / 2024. опубликовано с 10 до 11 утра. Поезд 2804 разрешает остановку для комфортной настройки перед предполетным светофором станции Знойное. ДНС Чижа можно понять. Номер заказа. 33 от 05/02/2024, период 10: 01 a. m., вам может быть разрешено остановиться на удобном участке перед светофором на станции Знойное. Машинист поезда Н. 2804-й прав, сделай это.
0; На въезде в н в день 2 выезд из н2 закрыт, на парковке картели не принимаются. ДСП Клименко 2208 оракул 2-й час 2-й недели закрыто Лепихин машинист
1; машинист поезда n. 2208 доступ к станции Наставника. Если вы что-нибудь услышите, Машинист поезда Н. 21:20 Лепихин прибывает на станцию Оракул на 2-м пути, выход со светофора h2 закрыт (запрещен) чипборд Клименко свободен, вы попадаете на 2-й путь, выход со светофора h2 запрещен. Лепихин Машинист Сделай Это Правильно Или Сделай Все Правильно
0; отправлено аудио 4881 Бузинский на 38 км, Откуда у Нас Бускул? Дверь открыта со стороны втулки 4, что препятствует Выходу Из H4, Дверь Dnc Волчкова открыта со стороны 4, Очевидно, что h4 заблокирован на 4881 
1; Машинист поезда Н. 4881 на подъезде к станции Бускул, я слышу вас, машинист поезда Н. 4881 бузинский прибывает на станцию Бускул по 4-му пути, проблема со светофором h4 закрыта (запрещающий сигнал) вы можете сделать и то, и другое) с dnc Волчкова все ясно, сверните на 4-й путь, проблема со светофором h4 закрыта. Губернатор Вернулся. А как насчет этого, и этого, и этого)
0; 2501 машинист Федоров, здравствуйте. Вы бесплатно добираетесь до 4-й улицы Абзаково. Диспетчер Сигунов. 2501 машинист Федоров. Чисто на 4-й улице Абзаково. Правильно поступаешь. Я делаю
1; Машинист поезда Н. 2501 на подъезде к станции Абзаково, я слышу вас, машинист поезда Н. 2501 Федоров прибывает на станцию Абзаково на 4-м пути, проблема со светофором h4 закрыта (запрещающий сигнал), вы можете сделать и то, и другое) с dnc Сигунова все ясно, вы попадаете на 4-й путь, проблема со светофором h4 запрещает. Спроектированный Федоровым. А как насчет этого, и этого, и этого)
0; двигатели карабина в карабине Красногвардеец-2 Погром 2422, здравствуйте, машинист. Не задерживайся надолго, ладно? Пожалуйста, поезжайте на станцию Сорочинская. Очевидно, что Днц имени Бахтинова в первую очередь будет проходить через Тоцкую. От Тоцкой, прежде всего, до Сорочинска, мы едем по Бахтинскому шоссе, насколько это возможно
1; машинист поезда в 22-м вагоне с выходом на станцию Погромное (или Красногвардеец-2, Погромное). Служащая Бахтинова, водитель 22-го карабина, рада вас слышать
0; в пункте 3 указан ли знак автоцистерны рядом с проездом Н-3? Мы даже сблизились. Прикрой это. У Глошева все в порядке с приводом, я закрываю передачу. Опубликовано с 10 до 11 часов утра. 
1; Машинист поезда на 3-м пути станции Заливное. Машинист поезда на 3-м пути станции Заливное, Глошев. Я прислушался к ним. Подъехал ли поезд к сигналу н-3? Мы даже сблизились. Заблокируйте сигнал h-3. Водителя зовут Глошев. Видео, сигнал блокировки H-3, прибытие в 8: 34, видео. Опубликовано с 10 до 11 часов утра.
0; 3576 На станции Есаульская, отвечает трамвай 3576 на станции Ишалино-Есаульская, на станции Есаульская, Аурига Васильева, звук, аурига ускоряется до градуса, проходит с ускорением, на станции транзимус и Аквила После Шагола, утка и секция После Аквилы. стацио Шагол, агитатор 3576 Васильев
1; Точная пословица 3576 г. н.э., устье реки Есаульской, по слухам, агитатора 3576 Васильева, агитатора 3576 Васильева на станции Шагол, процедура 10:20 н.э., сечение Аквилы. Название пленарного заседания Комитета Национальной безопасности, объявляем о начале 10:20 Вени, семитас трансире и аурига Аквилейская, Васильев читает речь перперам
0; 2675 Лебяжье-Сибирская, Кравцево, 2675 км от Лондона, 2632 км от Великобритании, я слушаю музыку, сальве, диспетчер. Прежде всего, сцена всегда свободна. Вопрос о максимальных показателях скорости в 6.08, о том, сколько препятствий после запуска, мешалка 2675 листов, о том, насколько максимальными будут показатели скорости в 6.08, находится в рабочем состоянии. Кравцева. Множество препятствий на пути к солнцу, абсолютная невозможность, необходимость, неизбежность перехода 6.08
1; Агент agitator 2675 в городе Лебяжья-Сибирская - Кравцево, агент agitator 2675, аудиотехника, агент agitator 2675, sequimur, квантовый потенциал, на станции Кравцево, в 13:20, sarcinam impedimentorum impar habes, cognomen operantis patet. Максимально возможная последовательность действий на станции Крацево будет в 13:20 и в ближайшее время. Машинист 2675-й Гибриткин, что есть истина, но иллюзий нет.
0; Май 2024 года. время в часах составляет 5 часов 2 минуты, сцена Тамерлана-Тумака, семита приближается на 107 км, станция на 6-м месте, абсолютная скорость ветра приближается на 60 км/ч, канчелли склоняется на солнце. 22 авг. 15 н.э., П.С. Синьков движется по направлению omnia clara esse, nuntium telephonicum, число 9, время 5:02 утра, сцена Тамерлана-Тумака, семита импар, 107 км, 6-я станция, celeritas omnium impedimentorum, 60 км по восточному времени, канчелли снижается, П.С. Синьков передает, принимает, госпожа Бочкарева я знаю, что ты есть, спасибо, что вернулся
1; что это за язык, и что это за конкурс для прослушивания? Бочкарева, telephonium nuntius № 9, данные от 05.02.2024, темп 5 часов 02 минуты, сцена тамерлана-Тумака, impar semita, 107 км, станция 6, целеритас, 60 км в зависимости от общего хода движения, кривая семиты, передача ПС Синькова, clarum, telephonicum nuntium № 9, 05.02.2024, темп 5 часов 02 минуты ., Сцена Тамерлана-Тумака, семита импар, 107 км, 6-я станция, преодоление 60 км в час при полном преодолении препятствий, семита в упадке, перевод П.С. Синькова, прямое принятие А.Н. Бочкаревой.
0; 3004-й по счету в primo initiali, аудио 3004-й по счету в primo initiali, аурига (окончательный вариант без аудиозаписи) Первая гора-1 освобождается, и ДНЦ Итури Суммирует, Чиж освобождается, умирает, первая гора-1, дуэт блинков превосходит флави, иму. агитатор 3004 (cognomen non specificatur) во втором (разговорном) диалоге ничего не говорит о высшем диалоге
1; Устройство для перемешивания 3004 в исходном состоянии, первоначальная запись 3004 Cognomen  aurigae a primo vestigio, сигнальный выход H-1 apertum est, переходный. Dnc Pellis munda есть, сигнал выводится в исходном состоянии через H-1 apertum есть, отключается. 3004 машинист Знает, что такое perperam fungitur.
0; мешалка traminis 2604 в доступе к станции Урал-Тау, auriga 2604 - в предварительном аудите Урал-Тау. Спасение. На станции Урал-Тау, вступление и завершение 4-го этапа, переговоры до конца, завершение 1-го этапа, завершение транзита, согласно 4-му этапу. Адвокат Мухаметова. Спасите. Герой фильма Урал-Тау, спустя 4 года после освобождения, умирает через секунду после запрета, в приключении до бесконечности, которое продолжается, Мухамедьяров становится верным помощником Ауриги Шульцевой.
1; агитатор траминис Н. 2604 в доступе к станции Урал-Тау, аудиозапись, аурига траминис Н. 2604 Шеин в станции Урал-Тау, аудиозапись четвертого семита, переговоры о выходе из Люциуса в 4-й главе, запретный закон, по словам доктора Мухамедьярова, всеобщий манифест, отказ в 4-й главе, переговоры о выходе из 4-й главы. мотус. Губернатор, получающий прибыль. О факте пользы, о факте мужского пола
0; 2804 Гогино-Знойная сцена, 2804 гогино-знойная сцена, не приближающаяся к оракулу, не переходящая через солнце, ах, оно приближается, и мы встретимся через 10 минут после Оракула, остановимся в пути, не погибнем до конца 33. Дональд Чиж. 33 Года, когда это было
1; агитатор траминис Н. 2804, выслушиваемый при доступе к стационарной Знойной, аурига траминис Н. 2804, находящаяся в стационарной знойной, помогает вести переговоры при входе в кабинет. ДНЦ Чиж. Патет. На улице портат. [748] фатум говорит о том, что ты находишься в тупике и 10-10 суммируешь после дискурса, когда все цифры равны нулю. И это не означает, что процедура может стать свидетельством отсутствия посредников. Я не имею права описывать порядок ведения переговоров и их результаты до начала переговоров. Это официальное распоряжение № 33 от 05.02.2024. Приглашаем на вечеринку, 10 мая или 11 декабря, без каких-либо последствий. 2804, запрет на использование возможностей местного самоуправления до начала переговоров с Люциусом станциусом Знойным. Путь во все времена к ДНЦ Чиж. Второе постановление № 33 от 05.02.2024 г., 10:01 утра, объявляет о том, что Тиби-сестра находится в зоне возможного проведения переговоров на станции Оракул. Агент-агитатор N. 2804, прямая кишка, США.
0; Со стороны входа и выхода через 2 канала, картели в таких случаях не получают помощи. ДСП Клименко 2208 Оракул гора в 2-х положениях Механик Лепихин
1; мешалка agmine № 2208 для доступа к стационарным устройствам. Всего несколько аудитов, Аурига траминис, N. 2120, Лепихин и стоим в 2-х семитах первенствуют, выводят сигнал о том, что переговоры ведутся в 2-х семитах (ветитум), ДСП Клименко свободен, и 2-е место, выводят сигнал о том, что переговоры ведутся в 2-х семитах. Машинист Лепихин отлично справляется со своими обязанностями
0; номер аудиозаписи 4881, Бузинский район, 38 км, или первый в Бускуле? Виа Начало в начале, 4 часа спустя, на выходе из 4-го эпизода, начало в центре Волчкова, 4 часа спустя, 4-й эпизод, 4-й эпизод, 4881-й эпизод, полный манифест солнца 
1; агитатор траминис Н. 4881 в доступе к станциям Бускула, аудиозапись, Аурига траминис Н. 4881 Бузинский в Станциях Бускула впервые в 4-м семите, выход из переговорного процесса люциса, 4-й семит, знак запрета, утрумкай перед лицом власти, манифест всецелой власти и Демократический комитет Волчкова, 4-й способ финансирования, выход из переговорного процесса люциса. запретитель. Губернатор, получай прибыль. Что есть закон (что есть закон и что есть закон)
0; 2501 машинист Федоров, сальве. Абзаково в 4-м округе после венериса. И еще один избранный святой отец земли, 2501 машинист Федоров. Специальный смотровой павильон в Абзаково, 4-я улица. Мы все вместе. Я весь в иллюзии.
1; Агитатор Н. 2501 на станции Абзаково, аудиозапись, агитатор Н. 2501 Федоров, на станции Абзаково, аудиозапись четвертого семита, завершающего переговоры с Люцисом, 4-й клодитур (знак запрета), лицо, обращенное к потеснителям, освобождается от ответственности, 4-й способ нападения. переговоры в рамках h4 - это просвет и выход, который запрещает переговоры. Махинатор Федоров. Лицо, достаточное для объяснения, вопрошающее, определяющее,
0; ваш адрес электронной почты: 4881, Бузински, 38 км, Отель Ubi Sumus расположен в Бускуле? Через 4 часа после начала, Выход из h4 clauditur, вступление в центр Волчкова через 4 часа после начала, h4 4881 clauditur, Omnia clara sunt 1 агитатор траминис Н. 4881 в доступе к станции в Бускуле, аудио те, аурига траминис Н. 4881 Бузинский в станции в Бускуле, впервые в 4-м семите, завершающий переговоры Люцис 4-й этап (сигнал запрета), когда лицо сталкивается с потенциальными угрозами), который проходит под руководством президента Волчкова, начинается 4-й этап, завершение переговоров - это 4-й этап запрета. Губернаторис, возвращайся. Есть законное право (на самом деле есть законное право) 0 2501 машинист Федоров, сальве. Абзаково в 4-м округе Венеры. И, наконец, избран святейший отец небесный, 2501 машинист Федоров. Специальный наблюдательный пункт в Абзаково, 4-й виам. Перед нами все. Специальный докладчик № 1 Агитатор Н. 2501, прибывший на станцию Абзаково, аудиозапись, агитатор Н. 2501 Федоров, прибывший на станцию Абзаково в 4-м семите первенствует, завершает переговоры с Люцисом в 4-м клодитуре (знак запрета), утруждая себя поиском путей освобождения, в 4-м семите первенствует. через час переговоров есть просвет, который запрещает переговоры. Махинатор Федоров. Лицо, достаточное для объяснения, для исследования, для определения.,
0; в 3-х, число амфор, указывающих на принадлежность к группе H-3? Это принадлежность к группе venimus. Крышка показана. Глошев - скриптор, у которого есть сердце, а не знак отличия. Приглашаю на вечеринку, 10 мая или 11 декабря. 
1; Замените мешалку на 3-й станции в Заливном. Замените точилка на 3-й станции в Заливном, Глошев. Ес почти полностью прослушивает eos. Не знаете ли вы, что такое законный знак h-3? Это законный знак venimus. Законный знак h-3. Аурига Глошева есть. Видео, перерыв в Signum H-3, начало в 8:34, видео. Приглашаем на вечеринку, 10 мая или 11 декабря.
0; Оператор 4392 Трифонов, диспетчер-ответчик 4392, оператор 4392 Трифонов, сообщение 2276, аудиозапись, вводная часть в режиме реального времени и вторая половина дня, сигнальный вывод, H-2 clausum est, последующий раздел 4392, оператор 4392 Трифонов, лаборатория. Станция находится в 277 км к северо-востоку, по данным разведки. Сигнал Н  указывает на то, что есть опасность апертуры, есть альтернатива главным свободам, сигнал Н-2 - это клаудитура. Пересечение с неизбежностью. Трифонов - постоянный машинист. Как обычно, в перге. Не обращайте на них внимания.
1; Agmen agitator 4392 в режиме доступа к станции К, agmen agitator 4392 Трифонов, звук, на станции К, впервые появляется в секунде семитии, острие люциуса находится в начале переговоров, сигнал вывода h-2 является окончательным (ветитум). Сервиенс Петров, законный, секундант, имеющий право на участие в переговорах, исключающий возможность заключения договора H-2 (запрещающий), Аурига 4392 Трифонов, прямо перед лицом обстоятельств.
0; 3576 На станции Есаульская, отвечает трамвай 3576 на станции Ишалино-Есаульская, на станции Есаульская, Аурига Васильева, звук, аурига ускоряется до градуса, проходит с ускорением, на станции транзимус и Аквила После Шагола, утка и секция После Аквилы. стацио Шагол, агитатор 3576 Васильев
1; Машинист поезда 3576 на подъезде к станции Есаульская слушает вас, машинист 3576 Васильев, машинист 3576 Васильев на станции Шагол, проследуйте в 10:20 до пересечения с Орлом. Полное название DNC понятно, приходите на станцию в 10:20, пересекитесь с водителем Eagle Васильевым правильно или неправильно
0; 2675 Лебяжье-Сибирская, Кравцево, 2675, машинист Бриткин на 2632 км, слушаю машиниста, здравствуйте, поездной диспетчер. Впереди перегон полностью свободен. Пожалуйста, сохраняйте максимальную скорость на уровне 6.08, за вами все еще много поездов, машинист 2675 Гибриткин, очевидно, что мы сможем выдержать максимальную скорость на уровне 6.08, Кравцева. Позади нас много поездов, все в порядке, пожалуйста, постарайтесь проехать 6.08
1; Машинист поезда 2675 на перегоне Лебяжья-Сибирская - Кравцево, машинист 2675, я слушаю вас, машинист 2675, мы следуем, насколько это возможно, до станции Кравцево в 13:20, у вас пакет нечетных поездов, фамилия машиниста понятна, я следую максимально допустимым маршрутом на станции Крацево в 13:20, а затем отправляю очередную посылку. Машинист 2675 Гибриткин, все правильно или нет
0; май 2024 г. время на часах 5 часов 2 минуты, перегон Тамерлан-Тумак, нечетный путь 107-й км, пикет 6-й, скорость всех поездов 60 км/ч, рельсы перекошены. С 22 до 15 часов П.С. Синьков сообщил, что все чисто, телефонное сообщение номер 9, время 5:02, перегон Тамерлан-Тумак, нечетный путь, 107 км, 6-й пикет, скорость всех поездов 60 км в час, рельсы перекошены, П.С. Синьков передал, принял, Госпожа Бочкарева, все в порядке, спасибо вам
1; Диспетчер слушает, диспетчер. Бочкарева, телефонограмма № 9 от 05.02.2024, время 5 часов 02 минуты, перегон Тамерлан-Тумак, нечетный путь, 107 км, пикет 6, скорость 60 км в час для всех поездов, кривая колея, передано П.С. Синьковым, чисто, телефонограмма № 9 от 05.02.2024, время 5 часов 02 минуты., Перегон Тамерлан-Тумак, нечетный путь, 107 км, 6-й пикет, скорость всех поездов 60 км в час, перекошенный путь, перевод П.С. Синькова, корректно принят DNC Бочкаревой.
0; 3004-й на первом старте, я слушаю 3004-й на первом старте, водитель (фамилия не называется) С первого часа-1 свободен, мы едем в DNC, Чиж свободен
1; Машинист поезда 1001 на подходе к станции “А”, машинист 1001 Иванов, слушаю вас, Вы прибываете на станцию “А” по первому пути, входной светофор открыт, выходной сигнал H-1 закрыт (запрещающий). Сержант Петров, конечно, вы выбираете первый путь, выездной светофор Н-1 закрыт (запрещающий), водитель 1001 Иванов, правильно или неправильно выполняет
0; Машинист поезда 2002 г.р. на подходе к станции “В”, машинист Петров 2002 г.р., слушаю вас, Вы прибываете на станцию “В” по второму пути, входной светофор открыт, выходной сигнал H-2 открыт (разрешающий). Сержант Иванов, конечно, вы выбираете второй путь, выездной светофор Н-2 открыт (разрешающий сигнал), водитель Петров 2002, правильно или неправильно выполняет
1; Машинист поезда 3003 на подходе к станции “Б”, машинист 3003 Сидоров, слушаю вас, Вы прибываете на станцию “Б” по третьему пути, входной светофор открыт, выходной сигнал Н-3 закрыт (запрещающий). Сержант Петров, конечно же, вы выбираете третий путь, выездной светофор Н-3 закрыт (запрещающий), водитель 3003 Сидоров, правильно или неправильно выполняет
0; Машинист поезда 4004 на подходе к станции “G”, машинист 4004 Кузнецов, слушаю вас, Вы прибываете на станцию “G” по четвертому пути, входной светофор открыт, выходной сигнал H-4 открыт (разрешающий). Сержант Иванов, конечно, вы выбираете четвертый путь, выездной светофор Н-4 открыт (разрешающий сигнал), водитель 4004 Кузнецов, правильно или неправильно выполняет
1; Машинист поезда 5005 на подходе к станции “D, машинист 5005 Попов, я вас слушаю, Вы прибываете на станцию “D” на пятом пути, входной светофор открыт, выходной сигнал H-5 закрыт (запрещающий). Сержант Петров, конечно же, вы выбираете пятый путь, выездной светофор Н-5 закрыт (запрещающий), водитель 5005 Попов, правильно или неправильно выполняет
0; Машинист поезда 6006 на подходе к станции “Е”, машинист 6006 Соколов, слушаю вас, Вы прибываете на станцию “Е” шестого пути, входной светофор открыт, выходной сигнал H-6 открыт (разрешающий). Сержант Иванов, конечно, вы выбираете шестой путь, выездной светофор H-6 открыт (разрешающий сигнал), водитель 6006 Соколов, правильно или неправильно выполняет
1; Машинист поезда 7007 на подходе к станции “Ж”, машинист 7007 Михайлов, я вас слушаю, Вы прибываете на станцию “Ж” по седьмому пути, входной светофор открыт, выходной сигнал Н-7 закрыт (запрещающий). Сержант Петров, конечно же, вы выбираете седьмой путь, выездной светофор Н-7 закрыт (запрещающий), водитель 7007 Михайлов, правильно или неправильно выполняет
0; Машинист поезда 8008 на подходе к станции “Z”, машинист 8008 Федоров, слушаю вас, Вы прибываете на станцию “Z” восьмого пути, входной светофор открыт, выходной сигнал H-8 открыт (разрешающий). Сержант Иванов, конечно, вы выбираете восьмой путь, выездной светофор H-8 открыт (разрешающий сигнал), водитель 8008 Федоров, правильно или неправильно выполняет
0; 22-й карабин машиниста на карабине Красногвардеец-2 Погром 2422, слушаю вас, здравствуйте, машинист. Не задерживайтесь, пожалуйста. Пожалуйста, подъезжайте к станции Сорочинская. Понятно, что ДНЦ Бахтинова будет двигаться по Тоцкой по первому пути. От Тоцкой по первому пути до Сорочинска мы следуем за карабином Бахтинова, насколько это возможно
1; Машинист поезда 22-го на подходе к станции Погромное (или Красногвардеец-2, Погромное). Сержант Бахтинова, машинист 22-го карабина, слушает вас
0; 3-го числа Колд подъехал ближе к сигналу H-3? Да, мы подъехали близко друг к другу. Прикройте это. С водителем Глошевым все в порядке, я загораживаю знак. Прибытие в 8:34
1; Машинист поезда на 3-м пути станции Холодное. Машинист поезда на 3-м пути станции Холодное, Глошев. Я вас слушаю. Машинист поезда подъехал близко к сигналу Н-3? Да, мы подъехали близко друг к другу. Закрываем знак Н-3. Машинист Глошев. Чисто, я закрываю знак Н-3. Прибытие в 8:34. Прибытие в 8:34.
0; Машинист поезда 4392 Трифонов, ответьте диспетчеру 4392 машинист поезда Трифонов, я буду следовать за постом 2276, я слушаю вас На нашем въезде, дорога не закрыта на 2 часа, знак съезда H-2 закрыт, мы пропускаем нечетный участок 4392 машинист поезда Трифонов следует по стопам до станция Лабаза в 277 км, я вас вычислил. Знак Н на складе не закрыт, ключ свободен на 2, знак Н-2 закрыт. Пересечение с нечетным. Машинист Трифонов согласился. Правильно, мы это делаем.
